"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT11"
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-01",,,"2.00","0.0","0.0","85","67","70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-02",,,"0.10","0.0","0.0",,,"72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-03",,,"0.50","0.0","0.0","82","60","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-04",,,"1.65","0.0","0.0","83","55","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-05",,,"0.00","0.0","0.0","82","55","65",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-06",,,"0.00","0.0","0.0","82","55","62",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-07",,,"0.00","0.0","0.0",,"55","61",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-08",,,"0.00","0.0","0.0","80","60","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-09",,,"0.00","0.0","0.0","85","60","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-10",,,"0.12","0.0","0.0",,,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-11",,,"0.32","0.0","0.0","78","58","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-12",,,"0.05","0.0","0.0","65","52","59",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-13",,,"0.00","0.0","0.0","78","59","70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-14",,,"0.00","0.0","0.0","84","69","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-15",,,"0.00","0.0","0.0",,"58","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-16",,,"0.00","0.0","0.0",,"57","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-17",,,"0.00","0.0","0.0",,"58","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-18",,,"0.00","0.0","0.0",,"69","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-19",,,"0.00","0.0","0.0",,"69","82",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-20",,,"0.75","0.0","0.0",,,"77",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-21",,,"0.53","0.0","0.0",,,"73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-22",,,"0.05","0.0","0.0","82","69","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-25",,,"0.00","0.0","0.0",,,"75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-26",,,"0.05","0.0","0.0","89","60","65",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-27",,,"0.00","0.0","0.0",,"65","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-28",,,"0.10","0.0","0.0","83","71","78",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-29",,,"0.00","0.0","0.0",,"68","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-06-30",,,"0.00","0.0","0.0",,"68","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-01",,,"0.00","0.0","0.0",,"68","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-02",,,"0.00","0.0","0.0",,"68","84",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-03",,,"0.00","0.0","0.0",,,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-05",,,"0.00","0.0","0.0",,,"84",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-06",,,"0.00","0.0","0.0",,"78","80",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-07",,,"0.00","0.0","0.0",,"66","67",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-08",,,"0.00","0.0","0.0",,"59","70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-10",,,"0.00","0.0","0.0",,,"74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-11",,,"0.00","0.0","0.0",,"73","82",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-12",,,"0.00","0.0","0.0",,"67","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-13",,,"0.00","0.0","0.0",,"68","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-14",,,"0.00","0.0","0.0",,"66","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-15",,,"0.00","0.0","0.0",,"66","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-16",,,"0.00","0.0","0.0",,"66","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-17",,,"0.00","0.0","0.0",,"75","81",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-18",,,"0.75","0.0","0.0","91","67","67",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-19",,,"0.00","0.0","0.0","85",,"70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-20",,,"0.00","0.0","0.0","88","65","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-21",,,"0.00","0.0","0.0","86","71","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-22",,,"4.52","0.0","0.0","72","62","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-23",,,"1.44","0.0","0.0","81",,"75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-24",,,"0.30","0.0","0.0","85",,"74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-25",,,"0.20","0.0","0.0","85",,"74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-26",,,"2.00","0.0","0.0","84","70","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-27",,,"0.02","0.0","0.0","88","70","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-28",,,"0.10","0.0","0.0","90","68","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-29",,,"0.00","0.0","0.0","90","65","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-30",,,"0.00","0.0","0.0","90","65","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-07-31",,,"0.47","0.0","0.0","77","69","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-01",,,"1.11","0.0","0.0","84","71","77",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-02",,,"0.58","0.0","0.0","89","72","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-03",,,"0.35","0.0","0.0","85","72","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-04",,,"0.55","0.0","0.0","85","70","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-05",,,"0.00","0.0","0.0","87","69","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-06",,,"0.00","0.0","0.0","92","70","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-07",,,"0.40","0.0","0.0","91","73","78",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-08",,,"0.50","0.0","0.0","92","71","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-09",,,"0.00","0.0","0.0","92","70","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-10",,,"0.00","0.0","0.0","92","69","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-11",,,"0.00","0.0","0.0","88","73","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-12",,,"0.06","0.0","0.0","91","70","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-13",,,"0.19","0.0","0.0","84","69","70","    1",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-14",,,"0.13","0.0","0.0","87","66","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-15",,,"0.00","0.0","0.0","86","65","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-16",,,"0.00","0.0","0.0","89","66","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-17",,,"0.00","0.0","0.0","93","66","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-18",,,"0.21","0.0","0.0","94","66","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-19",,,"0.02","0.0","0.0","87","68","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-20",,,"0.00","0.0","0.0","82","69","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-21",,,"0.00","0.0","0.0","80","69","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-22",,,"2.10","0.0","0.0","81","68","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-23",,,"0.00","0.0","0.0","83","62","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-24",,,"0.00","0.0","0.0","83","59","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-25",,,"0.00","0.0","0.0","84","60","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-26",,,"0.00","0.0","0.0","84","61","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-27",,,"0.00","0.0","0.0","89","70","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-28",,,"0.00","0.0","0.0","92","73","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-29",,,"0.00","0.0","0.0","95","73","79",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-30",,,"0.04","0.0","0.0","96","74","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-08-31",,,"0.02","0.0","0.0","90","74","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-01",,,"2.00","0.0","0.0","89","72","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-02",,,"0.40","0.0","0.0","84","71","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-03",,,"0.00","0.0","0.0","89","71","75",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-04",,,"0.00","0.0","0.0","94","75","78",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-05",,,"0.55","0.0","0.0","94","74","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-06",,,"0.00","0.0","0.0","94","74","80",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-07",,,"0.00","0.0","0.0","95","72","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-08",,,"0.55","0.0","0.0",,"71","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-09",,,"0.76","0.0","0.0","74","60","61",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-10",,,"1.05","0.0","0.0","65","60","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-11",,,"0.15","0.0","0.0","73","63","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-12",,,"0.00","0.0","0.0","74","63","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-13",,,"0.04","0.0","0.0","85","69","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-14",,,"0.05","0.0","0.0","79","71","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-15",,,"0.01","0.0","0.0","76","68","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-16",,,"0.00","0.0","0.0","80","66","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-17",,,"0.00","0.0","0.0","80","68","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-18",,,"2.10","0.0","0.0","80","68","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-19",,,"0.23","0.0","0.0","82","66","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-20",,,"0.00","0.0","0.0","85","65","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-21",,,"0.00","0.0","0.0","84","69","70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-22",,,"0.15","0.0","0.0","84","67","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-23",,,"0.14","0.0","0.0","79","58","59",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-24",,,"0.90","0.0","0.0","63","59","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-25",,,"0.70","0.0","0.0","67","63","67",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-26",,,"0.06","0.0","0.0","80","67","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-27",,,"0.20","0.0","0.0","87","63","64",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-28",,,"1.72","0.0","0.0",,"56","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-29",,,"0.00","0.0","0.0","74","57","59","    1",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-09-30",,,"0.00","0.0","0.0","77","56","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-01",,,"0.00","0.0","0.0","77","57","64",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-02",,,"0.00","0.0","0.0","83","64","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-04",,,"0.00","0.0","0.0",,,"65","    1",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-05",,,"0.00","0.0","0.0","89","65","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-06",,,"0.00","0.0","0.0",,"63","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-07",,,"0.00","0.0","0.0","73","66","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-08",,,"0.00","0.0","0.0","85","67","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-09",,,"0.00","0.0","0.0","84","68","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-10",,,"0.00","0.0","0.0","85","70","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-11",,,"0.46","0.0","0.0","83","72","74",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-12",,,"1.40","0.0","0.0","81","55","56",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-13",,,"0.04","0.0","0.0","63","50","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-14",,,"0.02","0.0","0.0","59","44","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-15",,,"0.23","0.0","0.0","59","46","58",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-16",,,"0.10","0.0","0.0","71","53","53",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-17",,,"0.00","0.0","0.0","59","49","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-18",,,"0.00","0.0","0.0","68","42","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-19",,,"0.00","0.0","0.0","57","38","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-20",,,"0.00","0.0","0.0","64","38","58",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-21",,,"0.03","0.0","0.0","67","44","45",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-22",,,"0.00","0.0","0.0",,"33","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-23",,,"0.00","0.0","0.0","56","33","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-24",,,"0.00","0.0","0.0","70","41","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-25",,,"0.00","0.0","0.0","55","32","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-26",,,"0.00","0.0","0.0","53","33","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-27",,,"1.03","0.0","0.0","51","41","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-28",,,"0.32","0.0","0.0","51","45","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-29",,,"0.08","0.0","0.0","59","46","48",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-30",,,"0.05","0.0","0.0","59","35","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-10-31",,,"0.00","0.0","0.0","63","39","42",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-02",,,"0.05","0.0","0.0",,,"67",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-03",,,"1.30","0.0","0.0",,"49","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-04",,,"0.00","0.0","0.0",,"36","45",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-05",,,"0.50","0.0","0.0","58","45","53",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-06",,,"0.80","0.0","0.0","58","45","54",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-07",,,"0.94","0.0","0.0","59","43","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-08",,,"0.00","0.0","0.0","63","49","51",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-09",,,"0.02","0.0","0.0",,"44","45",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-10",,,"0.47","0.0","0.0","48","40","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-11",,,"0.00","0.0","0.0","44","27","36",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-12",,,"0.00","0.0","0.0","48","30","36",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-13",,,"1.10","0.0","0.0","49","35","43",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-14",,,"0.02","0.0","0.0","48","35","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-15",,,"0.25",,,"46","30","30",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-16",,,"1.50","0.7","1.0","48","30","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-17",,,"0.00","0.0","0.0","50","30","40",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-18",,,"0.00","0.0","0.0","50","30","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-19",,,"0.00","0.0","0.0","51","34","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-20",,,"0.00","0.0","0.0","58","35","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-21",,,"0.00","0.0","0.0","52","29","31",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-22",,,"0.00","0.0","0.0","53","28","29",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-23",,,"0.00","0.0","0.0","32","26","26",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-24",,,"0.00","0.0","0.0","37","26","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-25",,,"1.76","0.0","0.0","46","36","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-26",,,"0.02","0.0","0.0","62","39","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-27",,,"0.33","0.0","0.0","51","38","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-28",,,"0.00","0.0","0.0","42","33","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-29",,,"0.00","0.0","0.0","37","29","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-11-30",,,"0.00","0.0","0.0","39","32","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-01",,,"0.00","0.0","0.0","45","31","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-02",,,"0.37","0.0","0.0","45","37","43",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-03",,,"0.00","0.0","0.0","54","36","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-04",,,"0.00","0.0","0.0","59","36","40",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-05",,,"0.00","0.0","0.0","41","28","31",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-06",,,"0.00","0.0","0.0","42","28","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-07",,,"0.00","0.0","0.0","43","28","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-08",,,"0.00","0.0","0.0","41","22","23",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-10",,,"0.00","0.0","0.0","32","27","28",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-11",,,"0.00","0.0","0.0","39","22","22",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-12",,,"0.00","0.0","0.0","45","22","28",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-13",,,"0.00","0.0","0.0","46","28","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-14",,,"0.00","0.0","0.0","51","28","36",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-15",,,"0.87","0.0","0.0","53","31","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-16",,,"2.00","0.0","0.0","49","44","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-17",,,"0.20","0.0","0.0","55","35","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-18",,,"0.00","0.0","0.0","56","36","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-19",,,"0.00","0.0","0.0","45","26","26",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-20",,,"0.00","0.0","0.0","51","26","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-21",,,"0.56","0.0","0.0","63","36","62",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-22",,,"0.08","0.0","0.0","67","42","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-23",,,"0.00","0.0","0.0",,"30","32",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-24",,,"0.01","0.0","0.0","49","32","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-25",,,"0.00","0.0","0.0","49","31","31",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-26",,,"0.00","0.0","0.0","49","25","25",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-27",,,"0.00","0.0","0.0","48","25","28",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-28",,,"0.80","0.0","0.0","52","28","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-29",,,"0.47","0.0","0.0","53","29","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-30",,,"0.00","0.0","0.0","55","35","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2018-12-31",,,"0.00","0.0","0.0","55","33","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-01",,,"0.00","0.0","0.0","61","34","58",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-02",,,"0.00","0.0","0.0","62","38","40",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-03",,,"0.00","0.0","0.0","46","40","43",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-04",,,"0.00","0.0","0.0","48","31","32",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-05",,,"0.12","0.0","0.0","48","32","44","    1",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-06",,,"0.02","0.0","0.0","52","35","36",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-07",,,"0.00","0.0","0.0","54","30","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-08",,,"0.15","0.0","0.0","54","30","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-09",,,"0.26","0.0","0.0","58","39","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-10",,,"0.00","0.0","0.0","48","28","29",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-11",,,"0.00","0.0","0.0","36","26","27",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-12",,,"0.00","0.0","0.0","37","25","28",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-13",,,,"5.0","5.0","35","24","27",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-14",,,"0.50","2.0","7.0","31","26","27",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-15",,,"0.00","0.0",,"36","17","17",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-16",,,"0.00","0.0",,"38","17","19",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-17",,,"0.00","0.0","0.0","42","19","19",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-18",,,"0.00","0.0","0.0","43","19","32",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-19",,,"0.02","0.0","0.0","43","32","38",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-20",,,"1.00","0.0","0.0","48","37","37","    1",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-21",,,"0.00","0.0","0.0","40","13","13",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-22",,,"0.00","0.0","0.0","21","12","15",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-23",,,"0.00","0.0","0.0","35","15","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-24",,,"0.35","0.0","0.0","58","24","39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-25",,,"1.00","0.0","0.0","60","31","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-26",,,"0.00","0.0","0.0","60","21","26",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-27",,,"0.00","0.0","0.0","40","24","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-28",,,"0.00","0.0","0.0","48","29","29",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-29",,,"0.00","0.0","0.0","34","27","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-30",,,"0.22","1.0","1.0","39","16","22",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-01-31",,,"0.00","0.0","0.0","35","8","9",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-02-01",,,"0.05","0.2","1.0","24","9","18",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2019-02-02",,,"0.13","1.0","0.0","22","13","15",,,,
